X,Y,Z,sii_sii
-3.754444373308211200e+16,-1.011242641024614400e+16,3.258145547747328000e+15,1.206020712852478027e+00
-3.754444373308211200e+16,-1.003283959250944000e+16,3.000541193961472000e+15,9.853891134262084961e-01
-3.754444373308211200e+16,-9.953252774772736000e+15,2.883846664093696000e+15,1.112285971641540527e+00
-3.746485369411993600e+16,-1.600183803786035200e+16,-2.160739635062374400e+16,1.312373161315917969e+00
-3.746485369411993600e+16,-1.560390394917683200e+16,1.526425739853824000e+15,8.260951042175292969e-01
-3.746485369411993600e+16,-1.552431713144012800e+16,1.361868631310336000e+15,9.922133088111877441e-01
-3.746485369411993600e+16,-1.544473031370342400e+16,1.365206491987968000e+15,1.001275777816772461e+00
-3.746485369411993600e+16,-1.536514349596672000e+16,1.304793079349248000e+15,1.023624777793884277e+00
-3.746485369411993600e+16,-1.058994516918272000e+16,3.502071236001792000e+15,9.539799094200134277e-01
-3.746485369411993600e+16,-1.051035835144601600e+16,3.517015306272768000e+15,8.947607278823852539e-01
-3.746485369411993600e+16,-1.043077153370931200e+16,3.556620005015552000e+15,9.297289252281188965e-01
-3.746485369411993600e+16,-1.035118578971443200e+16,3.608981293498368000e+15,9.443249702453613281e-01
-3.746485369411993600e+16,-1.027159897197772800e+16,3.619681667645440000e+15,1.012542366981506348e+00
-3.746485369411993600e+16,-1.019201322798284800e+16,3.520075202035712000e+15,1.007869720458984375e+00
-3.746485369411993600e+16,-1.011242641024614400e+16,3.473917993811968000e+15,1.035320758819580078e+00
-3.738527224509235200e+16,-1.560390394917683200e+16,1.527154676334592000e+15,8.120642900466918945e-01
-3.738527224509235200e+16,-1.552431713144012800e+16,1.419836865380352000e+15,9.762406349182128906e-01
-3.738527224509235200e+16,-1.544473031370342400e+16,1.414781688872960000e+15,9.798182249069213867e-01
-3.738527224509235200e+16,-1.536514349596672000e+16,1.379503095939072000e+15,9.735922813415527344e-01
-3.738527224509235200e+16,-1.058994516918272000e+16,3.474187503009792000e+15,7.932381629943847656e-01
-3.738527224509235200e+16,-1.051035835144601600e+16,3.477298669944832000e+15,9.153953194618225098e-01
-3.738527224509235200e+16,-1.043077153370931200e+16,3.512820196966400000e+15,8.690038323402404785e-01
-3.738527224509235200e+16,-1.035118578971443200e+16,3.582644822474752000e+15,9.885320663452148438e-01
-3.738527224509235200e+16,-1.027159897197772800e+16,3.635799606165504000e+15,1.002621293067932129e+00
-3.738527224509235200e+16,-1.019201322798284800e+16,3.602057806217216000e+15,1.026828646659851074e+00
-3.730568650109747200e+16,-1.695687662947532800e+16,-2.130425970635571200e+16,1.041425347328186035e+00
-3.730568650109747200e+16,-1.679770406774374400e+16,-2.156452613455872000e+16,1.224931836128234863e+00
-3.730568650109747200e+16,-1.671811725000704000e+16,-2.165975414944563200e+16,1.152028203010559082e+00
-3.730568650109747200e+16,-1.600183803786035200e+16,-2.139738962971852800e+16,1.191361188888549805e+00
-3.730568650109747200e+16,-1.552431713144012800e+16,1.648205645217792000e+15,7.770356535911560059e-01
-3.730568650109747200e+16,-1.544473031370342400e+16,1.606284885360640000e+15,9.699903726577758789e-01
-3.730568650109747200e+16,-1.058994516918272000e+16,3.516031221891072000e+15,1.022881031036376953e+00
-3.730568650109747200e+16,-1.051035835144601600e+16,3.501479604256768000e+15,1.074310302734375000e+00
-3.730568650109747200e+16,-1.043077153370931200e+16,3.553502395629568000e+15,9.570127725601196289e-01
-3.730568650109747200e+16,-1.035118578971443200e+16,3.616602712965120000e+15,9.284476041793823242e-01
-3.730568650109747200e+16,-1.027159897197772800e+16,3.664505288523776000e+15,9.636974930763244629e-01
-3.730568650109747200e+16,-1.019201322798284800e+16,3.693075410976768000e+15,9.728649258613586426e-01
-3.722609646213529600e+16,-1.687729088548044800e+16,-2.126056915153715200e+16,1.321502447128295898e+00
-3.722609646213529600e+16,-1.679770406774374400e+16,-2.134264812404736000e+16,1.173699259757995605e+00
-3.722609646213529600e+16,-1.671811725000704000e+16,-2.139940611686400000e+16,1.013788223266601562e+00
-3.722609646213529600e+16,-1.616101167333376000e+16,-2.151407744869990400e+16,9.752904772758483887e-01
-3.722609646213529600e+16,-1.608142485559705600e+16,-2.139609899204608000e+16,1.067574977874755859e+00
-3.722609646213529600e+16,-1.600183803786035200e+16,-2.133257427825459200e+16,1.195433259010314941e+00
-3.722609646213529600e+16,-1.592225122012364800e+16,-2.122976349860659200e+16,1.040417790412902832e+00
-3.722609646213529600e+16,-1.058994516918272000e+16,3.559140882382848000e+15,9.927925467491149902e-01
-3.722609646213529600e+16,-1.051035835144601600e+16,3.586663301251072000e+15,1.116163372993469238e+00
-3.722609646213529600e+16,-1.043077153370931200e+16,3.595087611166720000e+15,1.013162732124328613e+00
-3.722609646213529600e+16,-1.035118578971443200e+16,3.659058733121536000e+15,9.434797167778015137e-01
-3.722609646213529600e+16,-1.027159897197772800e+16,3.767357675667456000e+15,1.031551718711853027e+00
-3.722609646213529600e+16,-1.019201322798284800e+16,3.943206790103040000e+15,9.806526303291320801e-01
-3.722609646213529600e+16,-7.406479975907328000e+15,-8.548326022578176000e+15,1.092862010002136230e+00
-3.722609646213529600e+16,-7.326893695041536000e+15,-8.516396161957888000e+15,1.211008071899414062e+00
-3.714651071814041600e+16,-1.695687662947532800e+16,-2.123351300505600000e+16,1.191361546516418457e+00
-3.714651071814041600e+16,-1.687729088548044800e+16,-2.126885843841843200e+16,1.157384395599365234e+00
-3.714651071814041600e+16,-1.679770406774374400e+16,-2.121742835253248000e+16,1.209766983985900879e+00
-3.714651071814041600e+16,-1.671811725000704000e+16,-2.121573184045056000e+16,1.041782736778259277e+00
-3.714651071814041600e+16,-1.624059849107046400e+16,-2.124927553503232000e+16,1.142459392547607422e+00
-3.714651071814041600e+16,-1.616101167333376000e+16,-2.129972851585843200e+16,1.058468461036682129e+00
-3.714651071814041600e+16,-1.608142485559705600e+16,-2.127450632041267200e+16,1.148989200592041016e+00
-3.714651071814041600e+16,-1.600183803786035200e+16,-2.124463697035264000e+16,1.141910791397094727e+00
-3.714651071814041600e+16,-1.592225122012364800e+16,-2.121543763519078400e+16,1.167993068695068359e+00
-3.714651071814041600e+16,-1.528555775197184000e+16,-1.329527742319820800e+16,1.334565758705139160e+00
-3.714651071814041600e+16,-1.520597093423513600e+16,-1.325478554527334400e+16,1.220891833305358887e+00
-3.714651071814041600e+16,-1.051035835144601600e+16,3.598207368036352000e+15,9.362466931343078613e-01
-3.714651071814041600e+16,-1.043077153370931200e+16,3.633514683564032000e+15,8.704085946083068848e-01
-3.714651071814041600e+16,-1.035118578971443200e+16,3.799911380287488000e+15,8.856804966926574707e-01
-3.714651071814041600e+16,-1.027159897197772800e+16,4.029501273014272000e+15,8.286750912666320801e-01
-3.714651071814041600e+16,-1.019201322798284800e+16,4.366608424239104000e+15,9.788949489593505859e-01
-3.714651071814041600e+16,-1.011242641024614400e+16,4.503955035914240000e+15,8.630141019821166992e-01
-3.714651071814041600e+16,-7.326893695041536000e+15,-8.539122981404672000e+15,1.161751270294189453e+00
-3.714651071814041600e+16,-7.247306877304832000e+15,-8.611164078473216000e+15,1.123443961143493652e+00
-3.706692497414553600e+16,-1.679770406774374400e+16,-2.122495098775142400e+16,1.050578832626342773e+00
-3.706692497414553600e+16,-1.671811725000704000e+16,-2.121693013632614400e+16,9.346060752868652344e-01
-3.706692497414553600e+16,-1.624059849107046400e+16,-2.110548647241318400e+16,1.093552827835083008e+00
-3.706692497414553600e+16,-1.616101167333376000e+16,-2.109718215314636800e+16,1.081483244895935059e+00
-3.706692497414553600e+16,-1.608142485559705600e+16,-2.117075064795955200e+16,1.134938597679138184e+00
-3.706692497414553600e+16,-1.600183803786035200e+16,-2.114033583705292800e+16,1.192001581192016602e+00
-3.706692497414553600e+16,-1.592225122012364800e+16,-2.106795060572979200e+16,1.081184267997741699e+00
-3.706692497414553600e+16,-1.528555775197184000e+16,-1.325424330565222400e+16,1.283129453659057617e+00
-3.706692497414553600e+16,-1.520597093423513600e+16,-1.315619134976819200e+16,1.232298135757446289e+00
-3.706692497414553600e+16,-1.019201322798284800e+16,4.515925646639104000e+15,8.875609636306762695e-01
-3.706692497414553600e+16,-1.011242641024614400e+16,4.621685458206720000e+15,9.170091152191162109e-01
-3.706692497414553600e+16,-1.003283959250944000e+16,4.663996791652352000e+15,1.035577297210693359e+00
-3.706692497414553600e+16,-7.326893695041536000e+15,-8.598828395528192000e+15,1.121072530746459961e+00
-3.706692497414553600e+16,-7.247306877304832000e+15,-8.570728571994112000e+15,1.103433609008789062e+00
-3.698733923015065600e+16,-1.632018316132352000e+16,-2.091565106541363200e+16,1.051596760749816895e+00
-3.698733923015065600e+16,-1.624059849107046400e+16,-2.087425402313113600e+16,1.102967977523803711e+00
-3.698733923015065600e+16,-1.616101167333376000e+16,-2.087603428707532800e+16,1.067666411399841309e+00
-3.698733923015065600e+16,-1.608142485559705600e+16,-2.094483751567360000e+16,1.113591194152832031e+00
-3.698733923015065600e+16,-1.600183803786035200e+16,-2.095380325990400000e+16,1.133428931236267090e+00
-3.698733923015065600e+16,-1.592225122012364800e+16,-2.104633188784537600e+16,1.096862792968750000e+00
-3.698733923015065600e+16,-1.528555775197184000e+16,-1.309588571396505600e+16,1.199770569801330566e+00
-3.698733923015065600e+16,-1.520597093423513600e+16,-1.302180504430182400e+16,1.216935396194458008e+00
-3.698733923015065600e+16,-1.019201322798284800e+16,4.591539619627008000e+15,9.225733280181884766e-01
-3.698733923015065600e+16,-1.011242641024614400e+16,4.649978555269120000e+15,9.987081885337829590e-01
-3.698733923015065600e+16,-1.003283959250944000e+16,4.752616462483456000e+15,1.056344985961914062e+00
-3.698733923015065600e+16,-7.724826173112320000e+15,-8.586691354820608000e+15,1.177197933197021484e+00
-3.690775348615577600e+16,-1.632018316132352000e+16,-2.068051234337587200e+16,1.032319784164428711e+00
-3.690775348615577600e+16,-1.624059849107046400e+16,-2.068285739551948800e+16,1.116244792938232422e+00
-3.690775348615577600e+16,-1.616101167333376000e+16,-2.070808388593254400e+16,1.111722707748413086e+00
-3.690775348615577600e+16,-1.608142485559705600e+16,-2.074153738620108800e+16,1.171531081199645996e+00
-3.690775348615577600e+16,-1.600183803786035200e+16,-2.080419022163148800e+16,1.137579917907714844e+00
-3.690775348615577600e+16,-1.592225122012364800e+16,-2.093733420780748800e+16,1.094350934028625488e+00
-3.690775348615577600e+16,-1.528555775197184000e+16,-1.301571478067609600e+16,1.142987251281738281e+00
-3.690775348615577600e+16,-1.520597093423513600e+16,-1.291615529127116800e+16,1.164928197860717773e+00
-3.690775348615577600e+16,-7.804412990849024000e+15,-8.617862616842240000e+15,1.128303527832031250e+00
-3.690775348615577600e+16,-7.724826173112320000e+15,-8.597153895153664000e+15,1.122511625289916992e+00
-3.690775348615577600e+16,-7.645239892246528000e+15,-8.574152734670848000e+15,1.164167404174804688e+00
-3.682816344719360000e+16,-1.639976997906022400e+16,-2.051904090039910400e+16,1.154286623001098633e+00
-3.682816344719360000e+16,-1.632018316132352000e+16,-2.054978642378752000e+16,1.067441225051879883e+00
-3.682816344719360000e+16,-1.624059849107046400e+16,-2.058173453801881600e+16,1.058651566505432129e+00
-3.682816344719360000e+16,-1.616101167333376000e+16,-2.060802188535398400e+16,1.169032812118530273e+00
-3.682816344719360000e+16,-1.608142485559705600e+16,-2.062970288026419200e+16,1.151305317878723145e+00
-3.682816344719360000e+16,-1.600183803786035200e+16,-2.067986809828147200e+16,1.176285147666931152e+00
-3.682816344719360000e+16,-1.592225122012364800e+16,-2.077316337788518400e+16,1.097742319107055664e+00
-3.682816344719360000e+16,-1.528555775197184000e+16,-1.291856476792422400e+16,1.347392082214355469e+00
-3.682816344719360000e+16,-1.520597093423513600e+16,-1.284665949919641600e+16,1.257248997688293457e+00
-3.682816344719360000e+16,-7.883999808585728000e+15,-8.747304878080000000e+15,1.023680210113525391e+00
-3.682816344719360000e+16,-7.804412990849024000e+15,-8.711953539137536000e+15,1.092251539230346680e+00
-3.682816344719360000e+16,-7.724826173112320000e+15,-8.595369873113088000e+15,1.062203168869018555e+00
-3.682816344719360000e+16,-7.645239892246528000e+15,-8.593481698115584000e+15,1.114654421806335449e+00
-3.682816344719360000e+16,-7.565653074509824000e+15,-8.554472120778752000e+15,1.168683290481567383e+00
-3.674857770319872000e+16,-1.639976997906022400e+16,-2.047588077404160000e+16,1.122548580169677734e+00
-3.674857770319872000e+16,-1.632018316132352000e+16,-2.042946506247372800e+16,1.062803030014038086e+00
-3.674857770319872000e+16,-1.624059849107046400e+16,-2.048746430083891200e+16,1.077358841896057129e+00
-3.674857770319872000e+16,-1.616101167333376000e+16,-2.053305108371865600e+16,1.177345275878906250e+00
-3.674857770319872000e+16,-1.608142485559705600e+16,-2.056000629846835200e+16,1.172737479209899902e+00
-3.674857770319872000e+16,-1.600183803786035200e+16,-2.058360929124352000e+16,1.181442379951477051e+00
-3.674857770319872000e+16,-1.592225122012364800e+16,-2.069317175948083200e+16,1.134450912475585938e+00
-3.674857770319872000e+16,-7.724826173112320000e+15,-8.723101663625216000e+15,1.097090721130371094e+00
-3.674857770319872000e+16,-7.645239892246528000e+15,-8.730003676069888000e+15,1.088700890541076660e+00
-3.666899195920384000e+16,-1.639976997906022400e+16,-2.031823185195827200e+16,1.016251921653747559e+00
-3.666899195920384000e+16,-1.632018316132352000e+16,-2.036179570524160000e+16,1.063418149948120117e+00
-3.666899195920384000e+16,-1.624059849107046400e+16,-2.047883356405760000e+16,1.135795116424560547e+00
-3.666899195920384000e+16,-1.616101167333376000e+16,-2.052173169741004800e+16,1.144295692443847656e+00
-3.666899195920384000e+16,-1.608142485559705600e+16,-2.057004148955545600e+16,1.146313786506652832e+00
-3.666899195920384000e+16,-1.600183803786035200e+16,-2.053948279724441600e+16,1.190987586975097656e+00
-3.666899195920384000e+16,-1.592225122012364800e+16,-2.056903002475724800e+16,1.152342200279235840e+00
-3.666899195920384000e+16,-7.326893695041536000e+15,-8.157936043950080000e+15,1.140385746955871582e+00
-3.666899195920384000e+16,-7.247306877304832000e+15,-8.146127031369728000e+15,1.130228519439697266e+00
-3.658940621520896000e+16,-1.632018316132352000e+16,-2.045496428331008000e+16,1.059596657752990723e+00
-3.658940621520896000e+16,-1.624059849107046400e+16,-2.052050977921433600e+16,1.091318249702453613e+00
-3.658940621520896000e+16,-1.616101167333376000e+16,-2.053041612128256000e+16,1.136869668960571289e+00
-3.658940621520896000e+16,-1.608142485559705600e+16,-2.056638002993561600e+16,1.067442655563354492e+00
-3.658940621520896000e+16,-1.600183803786035200e+16,-2.054614643900416000e+16,1.196977972984313965e+00
-3.658940621520896000e+16,-1.592225122012364800e+16,-2.059821432753356800e+16,1.255151152610778809e+00
-3.658940621520896000e+16,-1.584266440238694400e+16,-2.080920030098227200e+16,1.249104499816894531e+00
-3.658940621520896000e+16,-7.326893695041536000e+15,-8.090108309798912000e+15,1.153466820716857910e+00
-3.658940621520896000e+16,-7.247306877304832000e+15,-8.016911866527744000e+15,1.222304940223693848e+00
-3.658940621520896000e+16,-7.167720059568128000e+15,-7.907076667867136000e+15,1.131104826927185059e+00
-3.650981617624678400e+16,-1.608142485559705600e+16,-2.062568708584243200e+16,1.195765256881713867e+00
-3.650981617624678400e+16,-1.600183803786035200e+16,-2.068724899957964800e+16,1.084180355072021484e+00
-3.650981617624678400e+16,-1.592225122012364800e+16,-2.075012302582579200e+16,1.216577172279357910e+00
-3.650981617624678400e+16,-1.576307758465024000e+16,-2.088446745536102400e+16,1.006655454635620117e+00
-3.650981617624678400e+16,-1.568349076691353600e+16,-2.082414249220505600e+16,1.137544870376586914e+00
-3.650981617624678400e+16,-7.247306877304832000e+15,-7.946908194570240000e+15,1.174559712409973145e+00
-3.650981617624678400e+16,-7.167720059568128000e+15,-7.782789977997312000e+15,1.187420606613159180e+00
-3.650981617624678400e+16,-7.088133778702336000e+15,-7.622838953443328000e+15,1.073614001274108887e+00
-3.643023043225190400e+16,-1.576307758465024000e+16,-2.084314342752256000e+16,1.225918769836425781e+00
-3.643023043225190400e+16,-1.568349076691353600e+16,-2.075300494888140800e+16,1.158601760864257812e+00
-3.643023043225190400e+16,-1.560390394917683200e+16,-2.072362737257676800e+16,1.151097416877746582e+00
-3.643023043225190400e+16,-1.552431713144012800e+16,-2.074807647390924800e+16,1.335657000541687012e+00
-3.643023043225190400e+16,-7.247306877304832000e+15,-7.774019117907968000e+15,1.137567996978759766e+00
-3.643023043225190400e+16,-7.167720059568128000e+15,-7.660640034357248000e+15,1.149875164031982422e+00
